,Sentences,Perplexities (ckpt 773),Perplexities (ckpt 1546),Perplexities (ckpt 2319),Perplexities (ckpt 3092),Perplexities (ckpt 3865),Perplexities (ckpt 4638),Perplexities (ckpt 5411),Perplexities (ckpt 6184),Perplexities (ckpt 6957),Perplexities (ckpt 7730)
5222,"Bu kötülüğünden tövbe et ve Rabbe yalvar, yüreğindeki bu düşünce belki bağışlanır.",2252.991455078125,804.8034057617188,527.6139526367188,581.2275390625,416.0605773925781,414.18505859375,522.9140014648438,446.1261291503906,481.7716369628906,539.2243041992188
5223,"Bir günde takipçileri yüzlerce sahip olacak. tamamen ücretsiz. Sen para ödemek gerekmez. takipçileri arttıkça, Bir fenomen haline gelecek. Ne harika bir fırsat. Sayesinde Bazoocam sohbet kullanıcılarının. arkasında mutsuz günler bırakın.",1423.7149658203125,1337.9725341796875,979.85205078125,761.8642578125,830.8880615234375,591.5836181640625,567.6851806640625,514.3577270507812,493.9388427734375,522.100830078125
5224,"Görevliler bu sözleri yargıçlara iletti. Yargıçlar, Pavlusla Silasın Roma vatandaşı olduğunu duyunca korktular.",2601.01611328125,1061.023193359375,1076.148193359375,620.3264770507812,481.5116882324219,698.9619750976562,486.23162841796875,483.2012939453125,396.3597412109375,413.8472595214844
5225,"Çünkü Dimas bu dünyayı sevdiği için beni terk edip Selanike gitti. Kriskis Galatyaya, Titus Dalmaçyaya gitti.",2144.819580078125,1889.9114990234375,1163.2718505859375,1271.7752685546875,1314.44775390625,1545.5113525390625,1408.87646484375,1352.4169921875,1260.366943359375,1248.513916015625
5226,"Hayır, o haklı.",82.6734848022461,57.35404586791992,52.86090087890625,35.33529281616211,33.725059509277344,32.24501419067383,29.41744613647461,22.570842742919922,17.978496551513672,18.43672752380371
5227,"Yüzyıldan fazla bir süre önce, geri dönüp hayatına bakmış ve şunu yazmıştı: ""Hayat öyle kısa ki; tartışmalara, özür dilemelere kıskançlıklara, hesap sormalara zaman yok.",910.6381225585938,805.5205688476562,590.6091918945312,396.5172119140625,372.3616638183594,378.3959655761719,363.9378662109375,325.26470947265625,270.5287780761719,284.6947937011719
5228,Ayyıldız Kuruyemiş Resmi Facebook Sayfasıdır,10310.107421875,6673.94482421875,9178.126953125,13057.9423828125,8944.9169921875,6233.8125,7146.82177734375,10983.4814453125,6153.0947265625,6655.14453125
5229,Evet. Çok iyi.,35.06349563598633,42.135948181152344,51.62010955810547,38.8302001953125,25.06243133544922,29.83956527709961,20.06083869934082,26.67035484313965,25.992733001708984,26.01214027404785
5230,"Aynı zamanda burada olmaktan onur duyuyorum, mutluyum ve gelmiş olmam harika 10, 20 ya da 30 yıl geçtikten ve kariyerimde daha fazla ajans olduktan sonra çünkü o zaman ilk işimi nasıl edindiğimi anlatmam ya da belki kolej parasını nasıl ödediğimi söylemem ki şu an bunlar çok önemli görünüyorlar.",790.4234619140625,631.0636596679688,468.5136413574219,421.0812072753906,370.74713134765625,396.3605041503906,339.2848205566406,290.4382629394531,311.4136962890625,291.38763427734375
5231,"Peki, telefonlara bakmadan, saat kaçtı?",704.4930419921875,895.2606201171875,459.7427978515625,332.10552978515625,354.0277099609375,285.7803039550781,291.6244812011719,283.4561767578125,343.17340087890625,340.52813720703125
5232,Online USMLE Step 1 Prep Kurs,19780.638671875,13744.916015625,13487.2685546875,12181.26953125,6160.6630859375,6769.0888671875,7677.60595703125,3855.98388671875,2320.05517578125,2194.568603515625
5233,- O sadece ufak bir çocuk.,85.25572967529297,68.50147247314453,81.3324203491211,46.3247184753418,63.77794647216797,52.81324768066406,53.09492874145508,42.77229690551758,41.049373626708984,40.818241119384766
5234,Nasıl gitti?,94.4317855834961,72.92667388916016,42.14027786254883,73.06127166748047,65.74896240234375,90.43880462646484,42.87820816040039,58.8810920715332,63.24168395996094,69.67224884033203
5235,Ama bugün dünyanın en büyük 9. toptancısı Aldi ve sadece 1400 ürün sunuyor-- sadece bir çeşit salça var.,607.373779296875,471.8692932128906,484.0875549316406,473.717529296875,462.49615478515625,387.05218505859375,371.7685546875,396.1549072265625,386.5851745605469,407.87591552734375
5236,Ne yapmak istiyorsunuz?,85.68112182617188,51.228939056396484,50.252777099609375,48.625457763671875,38.354888916015625,39.97337341308594,32.37022018432617,27.822200775146484,33.51618194580078,30.144969940185547
5237,"İsa Mesihin doğumu şöyle oldu: Annesi Meryem, Yusufla nişanlıydı. Ama birlikte olmalarından önce Meryemin Kutsal Ruhtan gebe olduğu anlaşıldı.",1497.3173828125,835.312255859375,603.1111450195312,527.45654296875,377.0575866699219,341.0375671386719,380.3531188964844,426.5145263671875,356.7819519042969,356.1659240722656
5238,"Her seferinde de çok görkemli olurdu, çünkü dansçılar profesyoneldi, ve dansları müthişti.",537.1245727539062,497.69012451171875,234.79518127441406,235.46473693847656,173.72731018066406,179.27133178710938,197.28207397460938,175.90260314941406,169.8086395263672,154.50816345214844
5239,Savaşçı birisin.,1483.964599609375,3185.4658203125,1486.583740234375,2238.238037109375,2019.3948974609375,1565.16015625,1436.841552734375,1857.4163818359375,1916.6785888671875,1731.9976806640625
5240,"Tanrıya küfretmek, Onun adına ve konutuna, yani gökte yaşayanlara küfretmek için ağzını açtı.",1090.032470703125,575.0671997070312,391.6635437011719,348.6814880371094,355.0618591308594,337.01275634765625,255.34959411621094,236.35939025878906,213.12652587890625,194.74163818359375
5241,Öğrenmeye ne dersin?,1037.8614501953125,213.13467407226562,153.27317810058594,257.38323974609375,121.40711212158203,86.76170349121094,77.01799011230469,92.83650207519531,92.6297378540039,91.1116714477539
5242,"Tanrı tarafından ölülerle dirilerin Yargıcı olarak atanan kişinin kendisi olduğunu halka duyurmamızı, buna tanıklık etmemizi buyurdu.",1915.4288330078125,840.8731079101562,630.1621704101562,519.6278076171875,524.0170288085938,551.854736328125,430.5325622558594,425.3008728027344,368.92803955078125,379.81884765625
5243,Kendimi tanıtmama müsaade edin.,870.5967407226562,235.39120483398438,173.61221313476562,86.33332824707031,112.86624145507812,67.4111328125,49.45167541503906,62.93363571166992,49.01190948486328,53.352622985839844
5244,- Haklılar.,148.68040466308594,99.93888854980469,82.26544952392578,81.78885650634766,47.59138870239258,50.30996322631836,34.33069610595703,50.215492248535156,40.56686019897461,43.65251541137695
5245,Rakipleri tüm bu ürünlerin aynılarını üretebilecek özelliklere sahipler.,1178.121826171875,524.4307250976562,482.3504333496094,445.61798095703125,419.90142822265625,354.0918884277344,278.47802734375,312.9482727050781,301.5970153808594,320.1273193359375
5246,Zihinlerimiz süzgece benzer.,3127.20654296875,1717.23388671875,1175.451904296875,885.7440185546875,554.1604614257812,688.5069580078125,734.7075805664062,780.1318359375,538.4591064453125,518.7682495117188
5247,"beyinleri şu an mutluluk avantajı dediğimiz şeyi tecrübe eder, beyniniz pozitif durumdayken negatif, nötr ya da stresli olduğu zamankinden çok daha iyi çalışır. Kavrama yetiniz gelişir, yaratıcılığınız gelişir, enerji seviyeniz yükselir.",1555.069580078125,1362.1248779296875,959.2203369140625,850.6483764648438,520.9777221679688,558.5081787109375,574.861328125,521.9248046875,503.3267517089844,463.4497985839844
5248,VivaTube 3 yıl önce,1359.5235595703125,2448.168212890625,622.5186157226562,884.0115356445312,1340.428466796875,1285.608642578125,1134.9805908203125,1167.1551513671875,1058.919189453125,1031.9752197265625
5249,Tanrı beni bağışlasın.,339.6046447753906,168.1133575439453,108.03652954101562,176.251953125,116.73627471923828,64.3196792602539,47.51417922973633,76.91712951660156,53.83034896850586,56.7993049621582
5250,BİZDEN HABERLER,697.4088745117188,588.21044921875,236.95726013183594,263.6372375488281,290.6363525390625,259.43865966796875,301.80963134765625,167.68576049804688,230.3334503173828,211.44558715820312
5251,- Bunu yapabilirsin.,60.539310455322266,56.81412124633789,45.86899948120117,36.96891403198242,29.820680618286133,34.878387451171875,23.49515724182129,24.765657424926758,32.75848388671875,29.44469451904297
5252,Ne değişir?,489.3222961425781,181.72076416015625,110.44133758544922,100.52772521972656,155.41903686523438,151.00047302246094,233.8847198486328,257.7466735839844,251.51881408691406,239.1654815673828
5253,"Ardından heyecanlanır -- bu heyecanlanmadır,",790.8867797851562,990.3372192382812,462.1246643066406,615.9517822265625,453.3114929199219,568.450439453125,439.1019592285156,349.3175354003906,426.44354248046875,402.9439392089844
5254,"Her türlü dua ve yalvarışla, her zaman Ruhun yönetiminde dua edin. Bu amaçla, bütün kutsallar için yalvarışta bulunarak tam bir adanmışlıkla uyanık durun.",564.5215454101562,600.3357543945312,373.8121032714844,252.93017578125,309.3764953613281,249.82627868652344,218.2237548828125,210.43080139160156,238.101318359375,236.4707794189453
5255,"Bu, şimdiki çağ için bir örnektir; sunulan kurbanlarla sunuların tapınan kişinin vicdanını yetkinleştiremediğini gösteriyor.",1469.3653564453125,1165.795654296875,719.2901000976562,673.0167846679688,499.7192687988281,597.3765258789062,502.3731689453125,490.4175720214844,472.1724853515625,494.8808898925781
5256,ve isin dibe vurmasi da cok fazla almadi,3492.8623046875,4990.1806640625,2951.411865234375,2198.678955078125,1878.3310546875,1411.451904296875,962.7276000976562,833.1971435546875,761.4771118164062,754.5039672851562
5257,Oğlunuz o değil mi?,162.25405883789062,152.22434997558594,79.87261962890625,74.61009979248047,78.07198333740234,72.51790618896484,89.16605377197266,60.234004974365234,56.71359634399414,47.88441848754883
5258,Uyumuyorsun.,634.158935546875,2786.257568359375,750.2601318359375,346.0351867675781,422.3406066894531,216.22714233398438,201.20449829101562,201.49520874023438,128.89337158203125,143.86170959472656
5259,"Şimdi, daha evvel, Ulusal Futbol Ligi oyuncusu olmak isterdim.",891.9362182617188,375.7249450683594,435.4524230957031,304.2385559082031,179.49603271484375,156.26329040527344,152.9376983642578,115.39385986328125,99.02059173583984,93.51779174804688
5260,Hiç bana bakma.,249.65158081054688,307.2375183105469,210.7998809814453,303.1390075683594,165.3304901123047,185.28607177734375,136.578125,123.23201751708984,127.45411682128906,123.80774688720703
5261,ve siz onlara eğitim işi ile uğraştığınızı söylerseniz ardından yüzlerinin renk attığını görebilirsiniz.,1340.298828125,915.76904296875,793.9822387695312,712.5397338867188,669.0418090820312,841.0231323242188,725.1044311523438,641.3707885742188,594.2564697265625,566.1168212890625
5262,"Enoş oğlu, Şit oğlu, Adem oğlu, Tanrı Oğlu'ydu.",533.0389404296875,275.07098388671875,306.1176452636719,300.41845703125,356.8860778808594,282.4881591796875,213.9126434326172,258.01806640625,270.6964111328125,278.40875244140625
5263,"Bu nedenle bedenin dünyasal eğilimlerini -fuhşu, pisliği, şehveti, kötü arzuları ve putperestlikle eş olan açgözlülüğü- öldürün.",3926.947021484375,1990.7310791015625,1149.8421630859375,913.4793090820312,834.0433959960938,806.379150390625,790.7970581054688,825.8726806640625,887.2598876953125,857.1602172851562
5264,"Ama dikenli bitki, devedikeni üreten toprak yararsızdır; lanetlenmeye yakındır, sonu yanmaktır.",3663.6806640625,2915.634765625,1743.9395751953125,1682.5330810546875,943.8799438476562,1112.31201171875,1085.982177734375,1125.884521484375,1006.6649780273438,941.199462890625
5265,"Varsayılan size düğmesi ""10 dakika"" tıklama ile kutu ömrünü uzatabilirsiniz",7741.697265625,3957.127685546875,2785.38330078125,1946.24560546875,1600.7059326171875,1602.369140625,1599.5667724609375,1093.2586669921875,1205.448974609375,1146.908203125
5266,"Niyet iyiyse, yalnız aranızda olduğum zaman değil, her zaman gayretli olmak iyidir.",754.541015625,522.1747436523438,413.81768798828125,328.6329345703125,296.4991455078125,295.4633483886719,258.33160400390625,208.90106201171875,215.79905700683594,206.05020141601562
5267,"Kategori: Sürüm duyuruları, Yazılım Güncellemeleri Ile Tagged: 0.9, bugfix, ayıklamak, büyük, çözümleyici, serbest bırakmak",1061.826904296875,286.0458679199219,143.55130004882812,129.69471740722656,89.1675033569336,74.26750183105469,53.767398834228516,29.16106414794922,25.511510848999023,23.509132385253906
5268,Onu bulacağız,2579.412841796875,518.584716796875,320.0772399902344,225.2303924560547,310.08367919921875,470.6163330078125,269.81005859375,264.3099060058594,264.9850158691406,265.0500793457031
5269,Seni ben yarattım.,159.58740234375,129.1916046142578,88.2509994506836,155.11126708984375,85.91374969482422,54.1837272644043,69.60427856445312,70.28260040283203,59.302650451660156,57.09370803833008
5270,"Ve fikir şu ki, bu yöntemle aslında herşeyi öğretebiliriz -- yani bu çerçeve içerisinde anlatabileceğimiz herşeyi.",575.32421875,507.5601501464844,478.1752014160156,275.1678161621094,237.77886962890625,296.231201171875,224.16110229492188,187.8441162109375,185.61033630371094,167.12451171875
5271,Cehenneme git!,286.5520935058594,483.313720703125,354.77789306640625,166.19845581054688,157.9516143798828,87.2941665649414,218.6306915283203,100.07303619384766,89.10387420654297,128.66432189941406
5272,"Hellas Sat 3 frekanslarda Aktif çoklayıcı 12,309 GHz, Pol. (H) ve 12,481 GHz, pol.V., bu kanal “deney kaynağı” renkli çizgili ve logosu Helllas Cts ile.",1261.286865234375,737.6055908203125,488.62652587890625,291.0789489746094,302.56005859375,213.43946838378906,197.04855346679688,155.45068359375,145.57167053222656,156.75987243652344
5273,"Soyledikleri dogruymus, fakat kendi basima gelinceye kadar inanmiyordum.",2065.826416015625,1426.933837890625,1192.015380859375,1232.8785400390625,1605.8602294921875,1103.65478515625,760.9403076171875,770.9812622070312,664.8131713867188,679.6602783203125
5274,"İsa ona, bundan kimseye söz etmemesini buyurdu. ‹‹Git, kâhine görün ve cüzamdan temizlendiğini herkese kanıtlamak için Musanın buyurduğu sunuları sun›› dedi.",949.1519165039062,378.0693359375,395.7125549316406,368.7013854980469,214.77679443359375,216.2120819091797,207.52540588378906,177.25636291503906,167.0693817138672,167.9145050048828
5275,Bana söylemeliydin.,318.04736328125,118.93621826171875,91.5563735961914,78.76497650146484,45.985198974609375,52.27043151855469,43.21521759033203,36.32712173461914,32.076202392578125,25.936105728149414
5276,Bu kadarını insanlardan istemek aşırı olur.,1950.4840087890625,1931.978515625,1537.069091796875,2347.210693359375,1464.404052734375,1306.57470703125,1533.313720703125,1638.753173828125,1751.09326171875,1681.7559814453125
5277,"Durmadan, gece gündüz dualarımda seni anarak atalarım gibi temiz vicdanla kulluk ettiğim Tanrıya şükrediyorum.",2742.16357421875,945.5696411132812,838.6671142578125,524.9360961914062,472.7176513671875,447.1816711425781,354.6819763183594,293.0010681152344,241.4073028564453,232.77499389648438
5278,"Öğrendiğimiz şey bebeklerin istatistiğe duyarlı olduğudur, ve Japonca ile İngilizce'nin istatistikleri çok farklıdır.",1003.801513671875,632.229248046875,511.9780578613281,394.0653381347656,353.2168273925781,290.0404968261719,264.2178955078125,241.5035400390625,232.33421325683594,223.22512817382812
5279,Bunu bana nasıl yaparsın?,123.3658218383789,71.70610046386719,63.3958740234375,45.48747253417969,32.66158676147461,29.231420516967773,21.424612045288086,23.747333526611328,25.16771125793457,25.357913970947266
5280,İşte bu kadar.,13.7204008102417,12.646385192871094,11.885663986206055,12.076665878295898,8.875077247619629,8.704202651977539,8.883166313171387,8.846110343933105,8.129607200622559,8.00056266784668
5281,"Siz sadaka verirken, sol eliniz sağ elinizin ne yaptığını bilmesin.",1219.4478759765625,732.6483764648438,616.577392578125,454.128662109375,438.2451477050781,349.4864807128906,290.2491455078125,255.6485595703125,268.8527526855469,264.0366516113281
5282,"LinkedIn Takip satın başlangıcı: 16,00€ başlangıcı: 7,99€",4548.7314453125,1615.744140625,1157.9180908203125,504.9597473144531,494.69403076171875,262.2308654785156,349.8974914550781,248.2181396484375,232.25369262695312,200.75839233398438
5283,"Birlikte buğday öğüten iki kadından biri alınacak, öbürü bırakılacak.››",5413.2880859375,1139.5228271484375,1399.586669921875,1185.712158203125,1906.3988037109375,1353.5267333984375,1357.3076171875,1771.703369140625,1544.9417724609375,1357.3839111328125
5284,"“ISS göre – Baykonur Uzay taşıyıcı roketlerin iki başlattı: 13 Eylül – Roket güçlendirici “Birliği- FG” Bir insanlı uzay aracı “MS Birliği-06” (ISS yeni seferin bir ekip ile), 12 Ekim – Roket güçlendirici “2.1a Birliği” Bir kargo gemisi “MS ilerleme-07”, – söz konusu basın servisi.",2429.881103515625,1776.54150390625,1450.1077880859375,1203.1439208984375,1174.77001953125,783.23193359375,798.1436767578125,611.095703125,562.4732666015625,537.3582153320312
5285,Beni koruyamazsınız.,200.23484802246094,55.58478546142578,74.50341033935547,57.271705627441406,76.15446472167969,124.25592803955078,92.74685668945312,84.1534194946289,79.16266632080078,84.27288055419922
5286,Çünkü Tanrıdan doğmuş olan herkes dünyayı yener. Bize dünyaya karşı zafer kazandıran imanımızdır.,1579.919189453125,1016.6630859375,992.2057495117188,711.726806640625,544.68603515625,518.0899047851562,398.1756286621094,429.1466064453125,484.0220031738281,449.2597351074219
5287,İnanılmaz sayıda insan ton sağırı olduğu düşünür.,893.3182373046875,774.4215087890625,681.9340209960938,643.25537109375,492.9296875,612.3391723632812,575.268798828125,600.7320556640625,677.4432983398438,636.3778076171875
5288,"Yüzbaşını bulduğumda, ev sahibi ile oldukça sakin bir düzeyde bir konuşma yapıyordu, ev sahibi büyük ihtimalle hayatındaki en kötü gününü geçiriyordu.",930.5167846679688,670.1471557617188,495.02392578125,336.79974365234375,218.16726684570312,252.5220184326172,216.1033477783203,187.29351806640625,183.64466857910156,183.4438934326172
5289,"İsa, kalabalığın arasında sıkışıp kalmamak için öğrencilerine bir kayık hazır bulundurmalarını söyledi.",399.8882751464844,294.4776306152344,259.948486328125,233.72227478027344,201.28077697753906,218.53646850585938,196.71771240234375,205.7509307861328,194.7520294189453,175.0579833984375
5290,"Hayır, kral.",71.18683624267578,118.9747314453125,168.43592834472656,78.20816802978516,106.49098205566406,132.70513916015625,110.66448211669922,88.66618347167969,80.10807037353516,91.98294067382812
5291,Canını seven onu yitirir. Ama bu dünyada canını gözden çıkaran onu sonsuz yaşam için koruyacaktır.,1265.6156005859375,563.0556030273438,489.4342956542969,408.57684326171875,719.2327880859375,452.61016845703125,641.0779418945312,582.12841796875,637.7606201171875,609.2025756835938
5292,‹‹Şimdi de Ruha boyun eğerek Yeruşalime gidiyorum. Orada başıma neler geleceğini bilmiyorum.,1480.4273681640625,1145.707763671875,854.42041015625,1114.1322021484375,716.0756225585938,655.2159423828125,702.932373046875,482.7982482910156,535.0458374023438,461.2247314453125
5293,demeye ihtiyacımız var.,204.41773986816406,154.38650512695312,125.15204620361328,162.93296813964844,103.25752258300781,129.6260223388672,147.6278076171875,145.5811767578125,120.31932830810547,141.92698669433594
5294,- Açıklamanı istemiyorum.,103.2914047241211,66.27165222167969,62.190677642822266,50.03898620605469,38.90793228149414,33.628990173339844,26.902788162231445,34.020904541015625,34.748016357421875,35.24102020263672
5295,Elçilerle ihtiyarlar bu konuyu görüşmek için toplandılar.,858.1082153320312,478.47442626953125,465.49896240234375,335.175537109375,239.70745849609375,203.82119750976562,234.5873565673828,193.84889221191406,170.36378479003906,160.8071746826172
5296,"Yafada, İsa öğrencisi olan Tabita adında bir kadın vardı. Tabita, ceylan anlamına gelir. Bu kadın her zaman iyilik yapıp yoksullara yardım ederdi.",501.94549560546875,467.0237121582031,273.50579833984375,336.0799255371094,290.8942565917969,231.7996063232422,201.29144287109375,216.19198608398438,179.7662811279297,188.40396118164062
5297,"Kapıyı hemen aç, belki yarın hâlâ bir işin olur.",374.073486328125,404.1959533691406,291.29052734375,494.9004821777344,613.4073486328125,426.82476806640625,421.6476135253906,388.1488952636719,309.04461669921875,321.9193420410156
5298,Rab şöyle devam etti: ‹‹Adaletsiz yargıcın ne söylediğini duydunuz.,576.3124389648438,471.7763671875,269.42962646484375,245.7384490966797,179.5175323486328,173.68763732910156,165.9884033203125,134.05447387695312,108.42477416992188,110.62490844726562
5299,Boş mu?,265.5999450683594,150.38502502441406,155.81387329101562,114.52742004394531,135.4954376220703,128.8233184814453,133.25135803222656,120.13111114501953,112.58716583251953,100.45881652832031
5300,"Kadın: Evet. AB: Onunki gibi, tamam.",380.1930236816406,296.19403076171875,215.90858459472656,158.58872985839844,125.75923156738281,153.68426513671875,99.24138641357422,94.058837890625,92.33643341064453,87.2044677734375
5301,Bu salondakilerden kaçınız 25 yaşının üstünde?,2610.552734375,2001.9638671875,1526.5938720703125,1211.5098876953125,553.8400268554688,568.7250366210938,502.9287414550781,770.3480834960938,570.3488159179688,526.9177856445312
5302,Yarısı odadakilere bu hedefe bağlılığını dile getiriyor ve diğer yarısı dile getirmiyor.,1895.0633544921875,825.307373046875,722.0701904296875,949.2791748046875,767.5021362304688,728.350341796875,698.4788208007812,668.74609375,590.4388427734375,576.7445678710938
5303,"O gün tarlada bulunan iki kişiden biri alınacak, biri bırakılacak.",1245.891845703125,496.5657958984375,530.9354858398438,454.44793701171875,532.3480224609375,373.6385498046875,386.07855224609375,413.75689697265625,457.6439514160156,430.96905517578125
5304,"Ama her neyse, zar zor başa çıkabiliyoruz.",394.5968933105469,274.2027587890625,124.32728576660156,139.1437225341797,75.90127563476562,75.32920837402344,62.7590446472168,51.69463348388672,45.96040725708008,47.32854461669922
5305,Çıkarın şunu.,796.4671020507812,2452.640869140625,136.7301483154297,132.25094604492188,68.7240219116211,74.32659912109375,142.88177490234375,84.1380844116211,72.10201263427734,67.19108581542969
5306,Peki ya siz?,223.701416015625,85.78401947021484,43.303123474121094,52.8550910949707,30.60371971130371,23.649173736572266,21.988449096679688,22.857561111450195,20.410249710083008,21.337158203125
5307,"Koruman gereken bir kaderin var, hatırladın mı?",523.6256713867188,285.60797119140625,230.6035614013672,219.9788360595703,141.39645385742188,76.4224853515625,85.81085968017578,89.09754180908203,71.57178497314453,65.91291809082031
5308,"Ow!"" Bütün personel bu cesur genç gönüllüyü tanımak zorundaydı.",4020.14892578125,2243.38916015625,2256.603759765625,1919.254150390625,2514.021484375,1919.4874267578125,1831.015869140625,1293.842041015625,1360.182861328125,1326.696533203125
5309,"Ama ikinci cevap, ki bu küçük kızlara gerçekten söylemek istediğim şeydir, ""Neden? Biliyor musunuz?",435.4796142578125,276.9393005371094,198.61097717285156,166.32553100585938,134.99241638183594,210.7359619140625,141.90817260742188,168.52366638183594,171.32066345214844,160.96051025390625
5310,"Duyan herkes derin derin düşünüyor, ‹‹Acaba bu çocuk ne olacak?›› diyordu. Çünkü Rab onunla birlikteydi.",836.3568115234375,516.8709716796875,240.3119659423828,206.3123016357422,198.94642639160156,150.41307067871094,127.11956024169922,103.19511413574219,98.78375244140625,87.43134307861328
5311,"Yüreğindeki gizli düşünceler açığa çıkacak ve, ‹‹Tanrı gerçekten aranızdadır!›› diyerek yüzüstü yere kapanıp Tanrıya tapınacaktır.",2242.604248046875,824.7125854492188,328.01593017578125,347.14129638671875,291.0248107910156,249.3520050048828,217.57333374023438,240.84310913085938,219.0998992919922,224.60629272460938
5312,"Hadi, buraya gelin.",121.12291717529297,95.93236541748047,50.1952018737793,29.21404457092285,30.48888397216797,29.80674171447754,31.412017822265625,24.1270809173584,22.802125930786133,23.555614471435547
5313,"Manzara ne yazık ki benimki gibi hikayelerle doldu, Birinin hata yapıp yapmamasıyla alakasız ve şimdi hem kamuya mal olmuş hem de özel kişiler için.",1370.85546875,736.5010375976562,614.1152954101562,503.6321105957031,506.7756042480469,466.78546142578125,410.635498046875,427.2790832519531,400.4706726074219,387.53009033203125
5314,Zümre toplantılarında bir sorun vardır.,971.066162109375,2259.97119140625,1450.743408203125,811.07568359375,756.828369140625,415.3970947265625,342.1513671875,202.96202087402344,202.3125,196.3524169921875
5315,"‹‹Sonra bir başkasına, ‹Senin borcun ne kadar?› dedi. ‹‹ ‹Yüz ölçek buğday› dedi öteki. ‹‹Ona da, ‹Borç senedini al, seksen ölçek diye yaz› dedi.",1164.622802734375,683.6299438476562,403.1207580566406,384.746337890625,313.8118591308594,318.8359069824219,319.7945556640625,302.4276428222656,308.30560302734375,283.7136535644531
5316,Şimdi 15% DressWe.com ... elbise için,1039.844970703125,850.60986328125,440.9883117675781,286.53692626953125,301.60302734375,169.99473571777344,158.4724578857422,169.5507049560547,122.52484893798828,120.23570251464844
5317,Böylece araştırmaya karar verdim.,431.75103759765625,217.4880828857422,138.9986114501953,130.01303100585938,124.43214416503906,128.5842742919922,162.24305725097656,120.27355194091797,109.86791229248047,118.37726593017578
5318,[PicLens ile bilgileri],1745.2281494140625,3336.20068359375,989.4970092773438,1063.3936767578125,812.4847412109375,715.7943115234375,463.1752014160156,450.4360656738281,411.6851806640625,387.6969909667969
5319,(Alkış) En büyük zorluklardan biri eğitimin temelinden,401.869384765625,252.31631469726562,232.5370330810547,136.2637481689453,91.96610260009766,101.4698715209961,80.25599670410156,76.71388244628906,70.24280548095703,69.3424072265625
5320,"‹‹Herkes uyurken, adamın düşmanı geldi, buğdayın arasına delice ekip gitti.",3861.6806640625,2683.87548828125,1708.786376953125,2161.14794921875,1380.64453125,1177.5230712890625,1128.629150390625,1082.9931640625,991.6953125,900.055908203125
5321,"Kişisel öyküler yaratmakta çok iyiyiz, ancak bizi kültür yapan ortak öykülerdir.",1426.1822509765625,1027.173828125,958.3571166992188,872.4306030273438,577.8244018554688,532.5697021484375,484.8868713378906,472.36614990234375,411.5522766113281,358.3900146484375
5322,‹‹Ağızları açık birer mezardır. Dilleriyle aldatırlar.›› ‹‹Engerek zehiri var dudaklarının altında.››,3380.894287109375,2778.33984375,1811.9356689453125,1312.4029541015625,999.0597534179688,870.1867065429688,725.8287963867188,784.3560791015625,681.5139770507812,751.0791015625
5323,IPTV çalma m3u listeleri indir Android TV BOX ve Smart TV,4183.1728515625,2627.456787109375,852.9525756835938,1141.0115966796875,1325.701904296875,851.8750610351562,822.3161010742188,809.3533935546875,1044.5965576171875,894.9682006835938
5324,"‹‹Yeryüzüne barış getirmeye geldiğimi sanmayın! Barış değil, kılıç getirmeye geldim.",2652.32568359375,846.7572631835938,543.3526611328125,523.0618896484375,330.2613525390625,323.2918395996094,308.77166748046875,343.6900634765625,270.4273986816406,246.40325927734375
5325,- Nerede saklanıyorlar?,280.5469665527344,204.21441650390625,57.88301467895508,69.7464370727539,60.640838623046875,43.54444885253906,52.83929443359375,44.507144927978516,33.4915771484375,38.40489959716797
5326,"· Son değiştirilme tarihi 20.07.2016 Ödenen (kodlanmış) kanalları, Yayın içinde farklı kodlamaları (Viaccess, MediaGuard (Halk sezen), Irdeto, Betacrypt, NAGRAVISION, BISS...), ve onları herhangi bir aylık ücret ödemek zorunda görmek için. Birçok durumda şifreli kanalları açmak ve kodlamalar için emülatör sağlar. Bu aslında bir programdır, programlı olarak benzetimini yapmanızı sağlar...",865.4230346679688,626.878662109375,354.291015625,333.2279968261719,210.8972930908203,240.40914916992188,187.67990112304688,186.60398864746094,163.19422912597656,165.6278076171875
5327,"O yüzden telefonu karşıma koydum, kartvizitimi de",1272.7574462890625,850.7278442382812,582.5138549804688,494.2307434082031,364.3045654296875,327.79095458984375,393.3744812011719,313.7337341308594,331.3985900878906,306.3203125
5328,E-mail adres *,790.6627807617188,308.43792724609375,116.87584686279297,75.45848846435547,52.38745880126953,47.6116943359375,71.29367065429688,31.446388244628906,36.58720397949219,30.9571590423584
5329,"O zaman İsa'yı taşlamak için yerden taş aldılar, ama O gizlenip tapınaktan çıktı.",384.8905944824219,331.8753662109375,239.96202087402344,168.4846954345703,147.54005432128906,127.36547088623047,139.1537322998047,127.3602523803711,107.87694549560547,105.49970245361328
