,Sentences,Epoch: 1 (ckpt: 1054),Epoch: 2 (ckpt: 2108),Epoch: 3 (ckpt: 3162),Epoch: 4 (ckpt: 4216),Epoch: 5 (ckpt: 5270),Epoch: 6 (ckpt: 6324)
5437,"Ja, ganz genau.",280.1202697753906,146.68142700195312,97.39653778076172,117.57288360595703,84.62970733642578,94.8884048461914
5438,Innerhalb von 60 Tagen erhöhte sich sein Sprachschatz von zwei bis drei Wörtern auf 300 Wörter.,1252.8167724609375,526.7705688476562,403.0088806152344,309.11199951171875,169.3804473876953,146.942626953125
5439,Ich will dir nicht wehtun.,152.50608825683594,65.22539520263672,34.96464920043945,25.873083114624023,15.526082038879395,18.103607177734375
5440,"Nur, damit das klar ist.",213.88275146484375,107.77400970458984,108.22029113769531,108.10743713378906,118.48806762695312,90.98898315429688
5441,"Beste Executive Luxury Private Jet Charter Flug Columbus, Cleveland, Cincinnati, Toledo, OH Aircraft Flugzeug Rental Company Service 866-576-7813 für Luft- und Raumfahrt Gießkopf Piloten leer Bein Deal Near Me in meinem Bereich for Business, Notfall, Persönliches Gefallen mit Haustiere freundlich Flugzeug? Lassen Sie das beste Flugzeug Unternehmen helfen Sie zu Ihrem nächsten Ziel zu gelangen schnell und einfach 866-576-7813!",434.37255859375,320.87432861328125,192.43592834472656,153.4805145263672,104.63223266601562,94.514404296875
5442,Bis zu $11 Rabatt mit diesem Gutschein-code,195.0943603515625,71.73004150390625,50.570247650146484,55.286033630371094,38.995216369628906,36.067134857177734
5443,Darum seid nicht ihr Mitgenossen.,875.158447265625,640.8171997070312,730.2080078125,695.0623168945312,469.2257080078125,401.2288818359375
5444,"Version 0.9.5 – Das verlorene Upgrade transposh.org - Informationen und Support rund um das Wordpress-Plugin ""transposh""Startseite",264.658203125,142.70704650878906,80.79470825195312,48.160648345947266,37.44291305541992,35.222591400146484
5445,Sechs besten Wi-Fi-Lautsprecher,980.8374633789062,594.546142578125,727.4072875976562,285.95751953125,265.94757080078125,243.06573486328125
5446,"Und siehe, ein Mann unter dem Volk rief und sprach: Meister, ich bitte dich, besiehe doch meinen Sohn, denn er ist mein einziger Sohn.",138.7128448486328,136.64418029785156,77.13404846191406,57.26177215576172,47.75459289550781,45.68736267089844
5447,Paket-Kanäle “Polaris Medien” Geht vorübergehend geöffnet 11135 V 30000 2/3. DVB-S2.,364.727294921875,100.470458984375,67.10543060302734,57.758670806884766,29.785947799682617,28.786100387573242
5448,"MapSource – Holmsjons_grund_(120912).GDB (0,1 ਮੈਬਾ)",480.70318603515625,486.56976318359375,376.9375,377.3433532714844,230.90350341796875,219.24465942382812
5449,"Und er sprach zu mir: Die Wasser, die du gesehen hast, da die Hure sitzt, sind Völker und Scharen und Heiden und Sprachen.",194.64071655273438,88.17377471923828,64.36946868896484,63.39820098876953,62.171016693115234,62.08910369873047
5450,"Ich nach Gottes Gnade, die mir gegeben ist, habe den Grund gelegt als weiser Baumeister; ein anderer baut darauf. Ein jeglicher aber sehe zu, wie er darauf baue.",369.0098876953125,256.6308898925781,296.5182189941406,210.05055236816406,177.8682403564453,176.08177185058594
5451,"Vorteile: Massivbauweise, guter Bildschirm, brilliant Tastatur, Donnerschlag 3, optional 4G, microSD-Kartenleser, Fingerabdruck-Scanner, Gesichtserkennung",520.460205078125,215.79855346679688,204.14031982421875,153.77720642089844,114.64707946777344,84.2688217163086
5452,"City-Hotel München, WST Hotelbetriebs-GmbH, Schillerstraße 3a, D - 80336 Múnich (Alemania)",642.5374145507812,428.0501403808594,400.2283935546875,357.9776916503906,287.9496154785156,266.4895935058594
5453,Du lässt dich nicht unterkriegen.,355.09149169921875,121.82796478271484,121.59204864501953,116.33845520019531,77.43668365478516,73.31474304199219
5454,"Um das gemeinsame Verhältnis zu konfigurieren müssen wir für Anfang gekauften Konto mit šarovada mit dem Protokoll Zugang Cccamd oder newcad. Nach der Satelliten-Fernsehen-Viewer-Anwendung konfiguriert ist und alle notwendige Körper Kanäle gefunden, Sie können den Beginn der Eingabe von Accountdaten Card Sharing.Dazu selektieren Sie die Position und installation...",345.8974304199219,262.7413024902344,200.87913513183594,151.3199920654297,99.71440887451172,90.05006408691406
5455,"Die andere Möglichkeit, die wir wählen konnten, war ein Kommunikationssystem zu entwickeln, dass es uns erlauben würde, Ideen auszustauschen und mit anderen zu kooperieren.",133.6963653564453,92.20053100585938,70.3680191040039,63.736812591552734,58.500736236572266,35.31625747680664
5456,"wenn Sie von Ihrem Gehirngeplapper,",331.5142822265625,188.26808166503906,190.2492218017578,127.42852783203125,131.18247985839844,189.90219116210938
5457,Wir müssen los.,422.70709228515625,185.66981506347656,206.9514617919922,168.11761474609375,154.29061889648438,157.0985565185547
5458,Mitgliedschaften,1299.00830078125,677.45166015625,625.5970458984375,353.21514892578125,745.9896850585938,402.4684753417969
5459,Jetzt wird Folgendes passieren:,4675.294921875,610.8533325195312,408.57781982421875,201.6370849609375,142.77035522460938,133.11886596679688
5460,"Suomi, English, Русский, Français...",69.61881256103516,55.756431579589844,21.76959228515625,15.331995964050293,13.802109718322754,10.8431396484375
5461,Pruflink auf die offizielle Firmware-Download-Seite für FullHD Receiver WeTeK Play aus dem team openPLi,228.96572875976562,185.34060668945312,92.08212280273438,62.1993408203125,38.010982513427734,44.26416778564453
5462,Ich bin ihr Freund.,209.45394897460938,115.1196060180664,76.407470703125,99.33512878417969,87.1808090209961,93.3309097290039
5463,"und züchtigt uns, daß wir sollen verleugnen das ungöttliche Wesen und die weltlichen Lüste, und züchtig, gerecht und gottselig leben in dieser Welt",349.29705810546875,275.0793762207031,200.027587890625,208.5445556640625,164.77239990234375,124.95687103271484
5464,Wie war die Schule?,460.58935546875,188.55368041992188,128.5533905029297,184.3892822265625,144.39605712890625,167.4143524169922
5465,"Der Rekordhalter allerdings kam bis knapp an die 2,5-Meter-Marke. Beeindruckend.",464.9476623535156,313.8775634765625,217.94390869140625,162.1027069091797,167.92213439941406,137.78492736816406
5466,"am Samstag, 4/2 bei 17 ist das Rodeln in Allbergsbacken Samstag. Wir bieten Hotdogs o Kaffee.",743.0419921875,440.90545654296875,517.9044189453125,400.5292663574219,400.0719299316406,390.162841796875
5467,Willkommen im Club.,812.248779296875,818.5830078125,1001.6427612304688,411.8285217285156,260.31439208984375,428.2348937988281
5468,"-Tut mir leid, Schatz.",116.15547180175781,131.32693481445312,116.83383178710938,112.61502838134766,124.64682006835938,89.49037170410156
5469,$20 Rabatt Auf Alle Bestellungen Über $199+ CODE:,222.4752197265625,106.37410736083984,47.98915481567383,37.69267654418945,27.166109085083008,26.970115661621094
5470,"Die nun zerstreut waren, gingen um und predigten das Wort.",446.2571716308594,430.114990234375,263.58782958984375,153.5958251953125,160.48704528808594,153.9795684814453
5471,"Die Unvorhersagbarkeit ist, finde ich, atemberaubend.",212.57591247558594,76.7401123046875,66.74491882324219,52.90319061279297,44.24892807006836,30.506540298461914
5472,Jesus aber sprach: Laßt sie mit Frieden! Was bekümmert ihr sie? Sie hat ein gutes Werk an mir getan.,311.0907287597656,110.82687377929688,80.24720001220703,70.79895782470703,68.15689086914062,53.037044525146484
5473,- Du hast mich erschreckt.,240.5289764404297,144.08956909179688,43.958961486816406,40.62478256225586,43.81596755981445,31.542606353759766
5474,Tu das nicht.,304.55963134765625,242.0120391845703,425.5467224121094,322.0776672363281,325.70220947265625,241.55860900878906
5475,"Grausamkeit gegenüber anderen ist nichts Neues,",2271.7392578125,1804.07568359375,1279.068359375,1125.776611328125,629.7620849609375,854.0603637695312
5476,"Und viele unserer Ideen haben sich herausgebildet, nicht um den Umständen dieses Jahrhunderts zu genügen, sondern um die Umstände vergangener Jahrhunderte zu bewältigen.",166.8194122314453,116.75080108642578,68.5269546508789,52.63933181762695,46.91228103637695,37.922733306884766
5477,Wer ist das?,528.17529296875,483.09344482421875,222.59246826171875,210.59735107421875,95.2065658569336,78.08686828613281
5478,Vom Stamme Kains.,1648.41015625,1927.559814453125,2134.5830078125,1296.683837890625,1424.307861328125,1204.4239501953125
5479,"-Ich wollte nur... -Hier drüben, Mann.",347.47186279296875,294.9129638671875,405.5395812988281,281.72467041015625,204.97439575195312,161.29635620117188
5480,Er fühlte sich wie ein Versager.,292.0281677246094,188.19097900390625,115.81804656982422,66.85063934326172,64.73644256591797,50.366249084472656
5481,"Was aber zuvor geschrieben ist, das ist uns zur Lehre geschrieben, auf daß wir durch Geduld und Trost der Schrift Hoffnung haben.",345.9068298339844,387.7186584472656,202.62307739257812,203.93658447265625,134.05601501464844,113.48712921142578
5482,Lass uns was spielen.,904.9696044921875,399.1847229003906,860.1303100585938,341.1826477050781,398.4018249511719,810.9713134765625
5483,Transponder Nachrichten Satelliten-TV 14 Juni 2018,1079.0797119140625,253.94374084472656,89.69055938720703,56.599613189697266,44.06308364868164,17.701107025146484
5484,"Und ich bin Johannes, der solches gehört hat. Und da ich's gehört und gesehen, fiel ich nieder, anzubeten zu den Füßen des Engels, der mir solches zeigte.",268.0646057128906,150.12408447265625,96.58482360839844,71.7042236328125,63.858253479003906,61.743263244628906
5485,Aber nicht hier.,688.784423828125,550.1317749023438,376.1672058105469,277.87664794921875,248.85157775878906,198.26437377929688
5486,"die zeigt, wie extreme Lebenstraumata Menschen beeinflussen, dass etwas, das vor über drei Monaten passiert ist – mit nur wenigen Ausnahmen –, nicht einmal den geringsten Einfluss auf Ihre Zufriedenheit hat. Warum? Weil Zufriedenheit künstlich erzeugt werden kann.",301.5525817871094,199.98924255371094,149.16151428222656,117.48680114746094,96.71723937988281,93.26844787597656
5487,"Das Geheimnis der sieben Sterne, die du gesehen hast in meiner rechten Hand, und die sieben goldenen Leuchter: die sieben Sterne sind Engel der sieben Gemeinden; und die sieben Leuchter, die du gesehen hast, sind sieben Gemeinden.",233.89027404785156,135.36485290527344,117.96913146972656,63.755958557128906,54.1764030456543,47.042999267578125
5488,"Warum wir vielleicht Opfer dieser Karrierekrisen sind, während wir in unsere Kissen weinen.",251.9943084716797,256.6123046875,262.7372741699219,216.85462951660156,231.36375427246094,226.39942932128906
5489,"und hat uns verordnet zur Kindschaft gegen sich selbst durch Jesum Christum nach dem Wohlgefallen seines Willens,",579.1015625,463.7466735839844,436.8041687011719,243.20323181152344,234.57427978515625,245.06138610839844
5490,Vielen Dank für deine Newsletter Anmeldung!,971.6900634765625,656.3792114257812,335.702392578125,222.5302734375,174.91563415527344,196.0937042236328
5491,"Da gingen die Pharisäer hinaus und hielten einen Rat über ihn, wie sie ihn umbrächten.",299.435791015625,244.08338928222656,138.56126403808594,95.18631744384766,73.88658142089844,76.09547424316406
5492,Alle Rechte vorbehalten automobilen Welt 2008-2014 (Version 00.67.01),215.03587341308594,135.55165100097656,112.2781982421875,120.09532165527344,96.70091247558594,65.83370208740234
5493,"Das ist mein Gebot, daß ihr euch untereinander liebet, gleichwie ich euch liebe.",177.23074340820312,166.36932373046875,72.9312973022461,55.55253982543945,40.27556610107422,57.75933074951172
5494,"Und da er auf dem Wege war und nahe an Damaskus kam, umleuchtete ihn plötzlich ein Licht vom Himmel;",413.5497741699219,286.49566650390625,222.9713897705078,140.13917541503906,102.91510772705078,80.34709167480469
5495,"Es geschah aber zu Ikonion, daß sie zusammenkamen und predigten in der Juden Schule, also daß eine große Menge der Juden und Griechen gläubig ward.",279.5033264160156,147.515625,103.08843231201172,101.59667205810547,73.01599884033203,62.463775634765625
5496,"das Volk, das in Finsternis saß, hat ein großes Licht gesehen; und die da saßen am Ort und Schatten des Todes, denen ist ein Licht aufgegangen.""",288.1337890625,143.76736450195312,138.5870361328125,92.79180145263672,82.09440612792969,79.11221313476562
5497,"und liefen in alle die umliegenden Länder und hoben an, die Kranken umherzuführen auf Betten, wo sie hörten, daß er war.",176.1079559326172,148.18045043945312,155.69273376464844,102.25907897949219,87.53955078125,107.95484924316406
5498,"Ihr könnt zu einer anderen Gruppe gehen, wenn ihr eure Gruppe nicht mögt, etc.",517.116943359375,291.1307067871094,235.64646911621094,164.44281005859375,130.95680236816406,98.2421875
5499,"Ich hatte das Gefühl, dass meine zwei heimlichen Leidenschaften, Poesie und Theater, sich zusammen getan hatten, ein Baby hatten, ein Baby, das ich unbedingt kennenlernen wollte. Also entschied ich mich es zu versuchen.",244.72216796875,166.0376434326172,107.99311065673828,93.05757141113281,78.09130096435547,68.8525619506836
5500,Zwei Drittel der Kinder können nicht wiederstehen.,641.427978515625,563.9742431640625,319.3495788574219,258.2649841308594,227.46768188476562,202.3915252685547
5501,"Wer Sünde tut, der ist vom Teufel; denn der Teufel sündigt von Anfang. Dazu ist erschienen der Sohn Gottes, daß er die Werke des Teufels zerstöre.",368.18817138671875,228.10743713378906,195.2334747314453,113.5123519897461,105.48455810546875,81.04811096191406
5502,"denn er wartete auf eine Stadt, die einen Grund hat, der Baumeister und Schöpfer Gott ist.",359.11773681640625,265.3285217285156,238.04148864746094,216.06430053710938,186.29371643066406,182.06231689453125
5503,"Und das ist die Verkündigung, die wir von ihm gehört haben und euch verkündigen, daß Gott Licht ist und in ihm ist keine Finsternis.",171.519775390625,121.09132385253906,98.19821166992188,58.90116882324219,54.29750442504883,51.0807991027832
5504,- Zu spät.,588.7261962890625,556.05810546875,457.6280212402344,888.9296264648438,848.6113891601562,650.062744140625
5505,Und ohne dass ich gefragt wurde wurden sie aussortiert.,1012.8294677734375,880.8976440429688,903.0242309570312,746.7081909179688,369.5176696777344,371.1098937988281
5506,"Wissen Sie, was?",489.4071960449219,155.9312286376953,63.864036560058594,155.6310577392578,119.77408599853516,86.42984008789062
5507,"(Gelächter) Ich weiß, dass sie nah sind, aber nicht so nah. Wir brauchen eine Revolution.",115.12564849853516,48.558677673339844,47.879005432128906,45.17563247680664,48.51542282104492,45.48283004760742
5508,"Denn viele Verführer sind in die Welt gekommen, die nicht bekennen Jesum Christum, daß er in das Fleisch gekommen ist. Das ist der Verführer und der Widerchrist.",334.8277587890625,221.50697326660156,149.52069091796875,149.62982177734375,140.75181579589844,148.24319458007812
5509,Hier ist es sicher.,289.15753173828125,222.3018341064453,162.15365600585938,166.23712158203125,148.91192626953125,123.23971557617188
5510,- Ach nein?,3842.05712890625,2917.605712890625,2606.01904296875,1881.0906982421875,1493.2298583984375,1061.240234375
5511,Doch ich sage euch: Es wird Tyrus und Sidon erträglicher gehen am Jüngsten Gericht als euch.,470.1684265136719,312.79254150390625,175.98104858398438,171.19711303710938,169.7715606689453,156.7582244873047
5512,Und er willigte ein.,1794.2569580078125,1933.6292724609375,1032.26318359375,895.47412109375,972.8797607421875,1416.418212890625
5513,"Und als eine Konsequenz, wählten die Leute diese.",310.37493896484375,236.2244110107422,151.71136474609375,101.05577850341797,93.11421203613281,99.83805847167969
5514,(Lachen) Nicht gerade Jackie Collins.,595.5534057617188,353.97540283203125,277.2506103515625,146.07968139648438,160.1186065673828,111.85476684570312
5515,"Denn was da gesagt ist: ""Du sollst nicht ehebrechen; du sollst nicht töten; du sollst nicht stehlen; du sollst nicht falsch Zeugnis geben; dich soll nichts gelüsten"", und so ein anderes Gebot mehr ist, das wird in diesen Worten zusammengefaßt: ""Du sollst deinen Nächsten lieben wie dich selbst.""",401.0057067871094,182.20396423339844,153.83543395996094,91.19173431396484,93.79686737060547,90.46826934814453
5516,Was macht er da?,346.04345703125,159.3058624267578,83.51361846923828,65.49150848388672,53.45663833618164,50.52131271362305
5517,"Oder dieser, der aus Indien kommt.",739.7535400390625,429.4944152832031,417.4753112792969,493.7720947265625,421.606201171875,409.469970703125
5518,"Und als sie das sagte, wandte sie sich zurück und sieht Jesus stehen und weiß nicht, daß es Jesus ist.",171.8699493408203,121.05502319335938,90.92266082763672,89.96156311035156,92.7662353515625,87.10638427734375
5519,"und sprach mit großer Stimme: Fürchtet Gott und gebet ihm die Ehre; denn die Zeit seines Gerichts ist gekommen! Und betet an den, der gemacht hat Himmel und Erde und Meer und Wasserbrunnen.",341.9590759277344,147.31881713867188,134.135498046875,92.8895492553711,69.47810363769531,60.114524841308594
5520,"Ich weiß deine Werke und deine Arbeit und deine Geduld und daß du die Bösen nicht tragen kannst; und hast versucht die, so da sagen, sie seien Apostel, und sind's nicht, und hast sie als Lügner erfunden;",267.5004577636719,208.62423706054688,104.70126342773438,86.36862182617188,71.77893829345703,65.99990844726562
5521,"15 Jahre später, 14 oder 15 Jahre später, Folgestudie.",572.870849609375,354.9379577636719,143.54629516601562,135.84010314941406,146.7592315673828,159.7353973388672
5522,Als Standardsprache festlegen,5298.37890625,2107.88623046875,1172.358154296875,1573.2171630859375,835.466796875,672.0534057617188
5523,"Darum preiset Gott seine Liebe gegen uns, daß Christus für uns gestorben ist, da wir noch Sünder waren.",360.4652099609375,315.853515625,259.5646057128906,260.287353515625,172.7397918701172,110.34590148925781
5524,"Ein solches System ist die Entwicklung einer Firma MDA (und ihrer Tochtergesellschaft Space Systems / Loral) в рамках программы Robotic Wartung von geostationären Satelliten, die auf Initiative der US-Agentur für Defense-Entwicklungsperspektive umgesetzt wird (UNS. Defense Advanced Research Projects Agency - DARPA).",213.01547241210938,154.003662109375,115.36991882324219,99.18054962158203,65.2441177368164,59.89492416381836
5525,Wer sind diese Leute?,651.3267822265625,570.0244750976562,145.0571746826172,207.95640563964844,144.82054138183594,99.20391845703125
5526,"Wer Ohren hat, der höre, was der Geist den Gemeinden sagt: Wer überwindet, dem soll kein Leid geschehen von dem andern Tode.",473.7461853027344,329.88787841796875,362.6164855957031,231.28082275390625,188.7956085205078,132.4580841064453
5527,Dafür ist es zu spät.,731.7695922851562,383.49517822265625,175.94900512695312,238.67832946777344,144.6990509033203,112.00617980957031
5528,Wie geht es dir?,197.0977020263672,96.21346282958984,35.45891189575195,60.8973388671875,28.474576950073242,37.83820724487305
5529,Das ist ein Missverständnis.,95.92088317871094,53.39122009277344,30.39838218688965,25.986019134521484,27.275381088256836,28.785688400268555
5530,Wie bist du hierhergekommen?,274.8296203613281,156.11477661132812,48.39228439331055,76.01412963867188,49.61625671386719,52.005924224853516
5531,"Dies ist die Offenbarung Jesu Christi, die ihm Gott gegeben hat, seinen Knechten zu zeigen, was in der Kürze geschehen soll; und er hat sie gedeutet und gesandt durch seinen Engel zu seinem Knecht Johannes,",185.21612548828125,105.99239349365234,95.48475646972656,58.42463302612305,48.391395568847656,44.46625518798828
5532,"Jemand bezichtigte mich, Nordkoreanerin zu sein, also testeten sie meine Chinesischkenntnisse und stellten mir unzählige Fragen.",344.0852355957031,193.64793395996094,133.2616424560547,87.09280395507812,59.322078704833984,57.56345748901367
5533,"Ein neu Gebot gebe ich euch, daß ihr euch untereinander liebet, wie ich euch geliebt habe, auf daß auch ihr einander liebhabet.",246.57875061035156,183.5944061279297,157.3042449951172,106.67618560791016,80.2450942993164,87.86344146728516
5534,"An dem Tage, wer auf dem Dach ist und sein Hausrat in dem Hause, der steige nicht hernieder, ihn zu holen. Desgleichen wer auf dem Felde ist, der wende nicht um nach dem was hinter ihm ist.",220.18798828125,142.12547302246094,104.88664245605469,87.2282943725586,86.91022491455078,73.93402099609375
5535,Ich kann nichts sehen.,249.37306213378906,167.46322631835938,130.12033081054688,125.51372528076172,111.33934020996094,99.12967681884766
5536,Nur kurz etwas zu Salatdressings.,933.8215942382812,1300.299072265625,1214.4852294921875,1067.1068115234375,966.4674682617188,1117.791015625
5537,"Verfasst von Ofer unter normale Nachrichten am Februar 11, 2014 Version 0.9.5 wurde vor nicht allzu langer Zeit freigegeben, und die Vollversion 0.9.5.1 wurde nun auch freigegeben. Sie fragen sich,, Ich suche nach Updates in meinem Wordpress-Dashboard, und ich sehe nichts, warum?",237.67276000976562,147.2779998779297,76.84963989257812,84.17520904541016,67.45402526855469,52.321014404296875
5538,"auf daß nicht eine Spaltung im Leibe sei, sondern die Glieder füreinander gleich sorgen.",641.7017822265625,451.1453857421875,358.7850036621094,379.2373962402344,228.15792846679688,196.4414825439453
5539,Vielen Dank für Ihre Aufmerksamkeit.,473.3162841796875,456.5073547363281,165.95208740234375,119.90865325927734,160.18521118164062,117.18265533447266
5540,"Verdammt, wenn ich mir nicht nehme, was ich will.",108.53723907470703,66.4609603881836,50.57132339477539,49.410369873046875,29.868947982788086,32.762474060058594
5541,"""Ich bin der Gott Abrahams und der Gott Isaaks und der Gott Jakobs""? Gott aber ist nicht ein Gott der Toten, sondern der Lebendigen.",196.11062622070312,154.5845184326172,83.39507293701172,66.55825805664062,43.51753616333008,39.306007385253906
5542,- Ich gehe arbeiten.,704.1974487304688,1203.513916015625,763.1510009765625,934.5133666992188,646.731689453125,478.2675476074219
5543,"der für uns alle gestorben ist, auf daß, wir wachen oder schlafen, wir zugleich mit ihm leben sollen.",407.724609375,237.69386291503906,324.46539306640625,302.9678955078125,280.0692443847656,198.0195770263672
5544,"Ich will nicht dahin zurück, wo wir herkommen.",175.69052124023438,114.13597869873047,101.7151870727539,80.38717651367188,50.681949615478516,50.261043548583984
5545,Ich habe einen Sohn.,188.41151428222656,214.96029663085938,96.75321197509766,125.67500305175781,83.07402038574219,78.7718505859375
5546,Ich muss das wiedergutmachen.,472.54412841796875,212.91038513183594,69.8877944946289,124.94769287109375,48.069435119628906,39.690311431884766
5547,"Was Sie jetzt gerade tun, bringt Sie um.",235.39109802246094,201.0469207763672,125.67020416259766,90.25132751464844,66.7335205078125,50.80611038208008
5548,"Wie gut, denken Sie, sind Sie darin die Entscheidungen zu bewältigen?",190.91397094726562,111.71239471435547,107.7140121459961,79.3290786743164,78.82396697998047,71.07599639892578
5549,"Einige von Ihnen sagen nun vielleicht: ""Hmm, das klingt gut. Aber es ist utopisch.""",323.0087585449219,196.4796905517578,115.0264892578125,104.1432876586914,71.71520233154297,56.43852996826172
5550,"Ein großer Anteil der Kinder, die das Marshmallow aßen, hatten Probleme.",655.2327880859375,359.1636657714844,291.8713073730469,126.59553527832031,138.58836364746094,95.73856353759766
5551,"Und sie gingen in einen anderen Markt. Es begab sich aber, da sie auf dem Wege waren, sprach einer zu ihm: Ich will dir folgen, wo du hin gehst.",156.7944793701172,100.83074951171875,48.41249084472656,35.7775764465332,35.63066864013672,30.049238204956055
5552,- Es war richtig.,405.58990478515625,900.9880981445312,357.53656005859375,425.8912048339844,514.590576171875,324.499755859375
5553,"Aber ich sage: Was die Heiden opfern, das opfern sie den Teufeln, und nicht Gott. Nun will ich nicht, daß ihr in der Teufel Gemeinschaft sein sollt.",208.0238494873047,123.51551055908203,122.82582092285156,82.31665802001953,71.62525177001953,83.85547637939453
5554,Warum nicht?,344.13153076171875,779.4974975585938,365.8169250488281,346.8259582519531,405.9811096191406,276.1805114746094
5555,- Halt sofort an!,1885.8470458984375,1693.142333984375,1700.4500732421875,1359.8326416015625,1106.1231689453125,806.1180419921875
5556,Und das L steht für Liebe.,1334.52734375,1711.765380859375,1530.8955078125,1238.427001953125,1174.429443359375,961.5563354492188
5557,Paulus rief aber laut und sprach: Tu dir nichts Übles; denn wir sind alle hier!,455.240478515625,273.7991638183594,148.1072540283203,131.41700744628906,98.01202392578125,80.43264770507812
5558,Und er herzte sie und legte die Hände auf sie und segnete sie.,271.3269348144531,188.939697265625,104.32574462890625,65.63951110839844,46.81797409057617,55.36198425292969
5559,"Wer aber ärgert dieser Geringsten einen, die an mich glauben, dem wäre es besser, daß ein Mühlstein an seinen Hals gehängt und er ersäuft werde im Meer, da es am tiefsten ist.",318.43359375,244.65567016601562,181.77381896972656,128.87319946289062,100.74362182617188,100.33391571044922
5560,"Uns aber hat es Gott offenbart durch seinen Geist; denn der Geist erforscht alle Dinge, auch die Tiefen der Gottheit.",284.4789123535156,274.7845458984375,163.9131317138672,139.53778076171875,104.26512145996094,107.28046417236328
5561,"Warum kann man eine Sprache nicht erhalten, indem wir sie miteinander sprechen, also nur unter Erwachsenen?",209.25717163085938,164.84910583496094,142.22500610351562,110.42932891845703,148.42193603515625,139.0358123779297
5562,Es basiert alles auf den Grundsätzen der Biologie.,406.25921630859375,189.99447631835938,176.2157440185547,144.18675231933594,102.44991302490234,89.78594207763672
5563,Ich komme wieder.,645.6381225585938,253.00425720214844,279.689453125,215.47927856445312,219.37045288085938,207.72390747070312
5564,"also daß ihr keinen Mangel habt an irgend einer Gabe und wartet nur auf die Offenbarung unsers HERRN Jesu Christi,",865.0570068359375,384.56219482421875,354.1401672363281,208.268798828125,135.91209411621094,116.34943389892578
5565,"Kaufen Hits Post-Telegramm da: 4,00€",1841.8900146484375,460.23895263671875,391.0419616699219,307.5312194824219,424.32794189453125,319.2567138671875
5566,Markgrafenstraße 33,2562.585693359375,950.185302734375,947.8883056640625,1047.6793212890625,1177.5277099609375,772.7645263671875
5567,Da zerriß der Hohepriester seinen Rock und sprach: Was bedürfen wir weiter Zeugen?,640.6925659179688,259.79730224609375,244.3556671142578,115.0337905883789,110.73986053466797,94.21123504638672
5568,Ein paar Zahlen dazu:,5776.02734375,2069.356689453125,3354.334228515625,899.3527221679688,1871.4942626953125,1488.1673583984375
5569,und haben einen Hohenpriester über das Haus Gottes:,794.2734375,602.4877319335938,657.9779663085938,505.2408142089844,299.8367004394531,152.4449462890625
5570,"und trug her sein Haupt auf einer Schüssel und gab's dem Mägdlein, und das Mägdlein gab's ihrer Mutter.",229.595458984375,214.16403198242188,194.14553833007812,108.46568298339844,54.947261810302734,46.064029693603516
5571,"- Tja, alles klar.",512.2833251953125,290.5673522949219,315.9472351074219,191.64309692382812,144.7613067626953,164.629150390625
5572,Sie möchten sich Vorstellen: Wen hätten Sie gerne als idealen Vater?,1038.4183349609375,405.1897277832031,616.666748046875,321.1175537109375,217.44544982910156,233.72828674316406
5573,Ja.,2513.42578125,1552.83251953125,1293.2388916015625,2049.25927734375,2243.91015625,2270.485107421875
5574,"Denn es sind ja eines Apostels Zeichen unter euch geschehen mit aller Geduld, mit Zeichen und mit Wundern und mit Taten.",711.7896118164062,587.3939208984375,458.2693786621094,327.21514892578125,270.3790588378906,215.0436553955078
5575,"Wir senden Ihnen die Lizenz-Datei im e-mail-Anhang sofort nach Zahlungseingang bearbeitet. Dies ist die Datei wie ""WinToFlash 521447.nkey.txt"" an die email angehängt. Auch wir schicken basic-Lizenz-Datei, Installationsanleitung und support-Kontakte Informationen. Lesen Sie detaillierte Anweisungen über WinToFlash-Aktivierung im wiki.",245.94686889648438,148.05422973632812,133.22059631347656,83.28126525878906,81.4537124633789,61.48688888549805
5576,"Wahrlich, wahrlich ich sage euch: Wer an mich glaubt, der wird die Werke auch tun, die ich tue, und wird größere als diese tun; denn ich gehe zum Vater.",203.19857788085938,143.42820739746094,125.67164611816406,78.79780578613281,95.14869689941406,85.67740631103516
5577,Was soll das denn?,303.13177490234375,130.9078369140625,61.0890007019043,84.86970520019531,48.291412353515625,51.149208068847656
5578,"Da spricht er denn: Ich will wieder umkehren in mein Haus, daraus ich gegangen bin. Und wenn er kommt, so findet er's leer, gekehrt und geschmückt.",213.94752502441406,136.1837921142578,91.33264923095703,72.43897247314453,56.51180648803711,61.49413299560547
5579,Der Priester aber Jupiters aus dem Tempel vor ihrer Stadt brachte Ochsen und Kränze vor das Tor und wollte opfern samt dem Volk.,534.3192138671875,267.6327819824219,169.0083465576172,119.35686492919922,101.19449615478516,94.48426055908203
5580,"11 eBay.de Gutschein, RabattCode, PromotionCode",542.358154296875,120.27487182617188,115.1058349609375,70.84029388427734,33.78478240966797,37.28167724609375
5581,Die Knechte antworteten: Es hat nie ein Mensch also geredet wie dieser Mensch.,520.3790893554688,253.03248596191406,214.58250427246094,159.7587890625,178.69190979003906,133.6126708984375
5582,Ich... - Lass nur. Bringe es hinter dich.,654.5960693359375,376.2811279296875,527.8737182617188,353.9959716796875,358.2058410644531,296.7832946777344
5583,"Ich hoffe, dass ihr beiden euch bald wiederseht.",331.851318359375,187.69163513183594,119.78111267089844,101.11429595947266,64.71558380126953,77.47993469238281
