,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10),Epoch: 11 (ckpt: 11)
4159,Her şey yolunda tatlım.,1.5563994646072388,1.267008662223816,1.2516460418701172,1.1094402074813843,1.2226771116256714,1.008086919784546,1.0701096057891846,1.072814702987671,1.0621929168701172,1.0136868953704834,1.001957893371582
4160,"Bayraklar şimdi, Ancak, tpw_flags.css yük değildir.",3.1712486743927,2.94091796875,3.086947441101074,3.068044900894165,3.2193408012390137,3.0748510360717773,3.0388753414154053,3.0930371284484863,2.906689405441284,2.9762556552886963,2.9302122592926025
4161,"Ama o köle kötü olur da içinden, ‹Efendim gecikiyor› der ve öteki köleleri dövmeye başlarsa, sarhoşlarla birlikte yiyip içerse, efendisi, onun beklemediği günde, ummadığı saatte gelecek, onu şiddetle cezalandırıp ikiyüzlülerle bir tutacak. Orada ağlayış ve diş gıcırtısı olacaktır.››",2.0760748386383057,1.783461093902588,1.8350553512573242,1.789846420288086,1.7341922521591187,1.6531121730804443,1.6301872730255127,1.5964295864105225,1.5819193124771118,1.529172420501709,1.5254167318344116
4162,"Hayır, inanmıyorsun.",1.2299408912658691,1.2970550060272217,1.305696964263916,1.2480413913726807,1.1471474170684814,1.2964156866073608,1.2059403657913208,1.1467230319976807,1.1856974363327026,1.1556477546691895,1.1453979015350342
4163,Kim dersin?,2.2409796714782715,2.343329429626465,1.898127794265747,1.9864530563354492,2.1151304244995117,2.1158440113067627,2.0252485275268555,2.1797642707824707,2.164262056350708,2.123591661453247,2.1060292720794678
4164,Bana söz ver.,1.7982481718063354,1.504381775856018,1.561403751373291,1.4022833108901978,1.2695543766021729,1.2200332880020142,1.538614273071289,1.2822706699371338,1.4186981916427612,1.424376368522644,1.3278964757919312
4165,"Ekranda bir hastane hademesinin görev tanımı geçiyor. (Ekranda yazanlar: ""Yerleri cilala, temizlik ekipmanını çalıştır, tıkalı tuvaletleri aç, toz al, elektrik süpürgesiyle yerleri temizle, vs..."")",2.452392101287842,2.2318081855773926,2.1991727352142334,2.157769203186035,2.110903024673462,2.0195014476776123,2.035351037979126,1.892875075340271,1.9152801036834717,1.9227789640426636,1.8900114297866821
4166,"Simun Petrus Ona, ‹‹Ya Rab, nereye gidiyorsun?›› diye sordu. İsa, ‹‹Gideceğim yere şimdi ardımdan gelemezsin, ama sonra geleceksin›› diye yanıtladı.",1.8092488050460815,1.415820837020874,1.487846851348877,1.3075555562973022,1.3423582315444946,1.2345417737960815,1.252472996711731,1.2798998355865479,1.2560145854949951,1.244474172592163,1.2122907638549805
4167,Tanrının Oğlu İsa Mesihle ilgili Müjdenin başlangıcı.,2.085937976837158,1.9715027809143066,1.9010839462280273,2.0356698036193848,1.926459550857544,1.9382740259170532,1.7672415971755981,1.6641530990600586,1.6645832061767578,1.62473464012146,1.5943713188171387
4168,Bir şey daha var.,1.4185298681259155,1.1857023239135742,1.0361404418945312,1.0312986373901367,0.8946712613105774,0.8055865168571472,0.8558911681175232,0.8981633186340332,0.924203097820282,0.8120452165603638,0.8472545742988586
4169,"Sizler kötü yürekli olduğunuz halde çocuklarınıza güzel armağanlar vermeyi biliyorsanız, gökteki Babanın, kendisinden dileyenlere Kutsal Ruhu vereceği çok daha kesin değil mi?››",1.7209787368774414,1.570671558380127,1.593446969985962,1.5859894752502441,1.4417266845703125,1.4783731698989868,1.4098610877990723,1.4035727977752686,1.416063904762268,1.3479578495025635,1.3543243408203125
4170,"Kardeşler, şunu demek istiyorum: Zaman daralmıştır. Bundan böyle, karısı olanlar karıları yokmuş gibi, yas tutanlar yas tutmuyormuş gibi, sevinenler sevinmiyormuş gibi, mal alanlar malları yokmuş gibi, dünyadan yararlananlar alabildiğine yararlanmıyormuş gibi olsun. Çünkü dünyanın şimdiki hali geçicidir.",1.869041919708252,1.768947958946228,1.7859264612197876,1.678421139717102,1.6578152179718018,1.6221246719360352,1.6242865324020386,1.581937313079834,1.5599231719970703,1.5507701635360718,1.489505410194397
4171,Araba Motorsport_tv yönlü bir kanal programı dağılımını değiştirdi.,2.231997013092041,1.9230659008026123,1.9625753164291382,1.8977887630462646,1.9893602132797241,1.8929061889648438,1.878104329109192,1.7792428731918335,1.8300628662109375,1.7775547504425049,1.8160675764083862
4172,"Zenginlik, şöhret ya da çok çalışmakla ilgili değiller.",1.7778109312057495,1.582123875617981,1.4766851663589478,1.5464082956314087,1.47516930103302,1.440581202507019,1.3786237239837646,1.4473618268966675,1.483567237854004,1.4456297159194946,1.4410924911499023
4173,Hepsi önemlidir.,1.7531064748764038,1.525669813156128,1.5540385246276855,1.3989672660827637,1.3202427625656128,1.333396315574646,1.3591575622558594,1.3470326662063599,1.4422634840011597,1.395612359046936,1.3866149187088013
4174,"Kulağı olan, Ruhun kiliselere ne dediğini işitsin. Galip gelen, ikinci ölümden hiçbir zarar görmeyecek.› ››",1.9685139656066895,1.7891147136688232,1.7678662538528442,1.807854413986206,1.6685811281204224,1.722995638847351,1.6149028539657593,1.5969690084457397,1.6521328687667847,1.5652899742126465,1.5801210403442383
4175,Deli olduğumu düşünüyorsun.,1.0948868989944458,1.0031025409698486,0.890593409538269,0.9869152903556824,0.9039811491966248,0.9603320360183716,0.8971569538116455,0.9244003891944885,0.8876804709434509,0.8422120809555054,0.802108645439148
4176,"yargı konusunda, çünkü bu dünyanın egemeni yargılanmış bulunuyor.",1.5741453170776367,1.5783768892288208,1.4461274147033691,1.4671076536178589,1.455430030822754,1.4939762353897095,1.4894046783447266,1.5073835849761963,1.4633280038833618,1.4808719158172607,1.447217345237732
4177,"Aslanağzı 835 Zaten Ekim ayında seri üretime girmişti. Gelecek yılın ilk yarısında göre, Bu yeni nesil SoC ile donatılmış akıllı telefonlar görmeyi bekliyoruz.",2.199267864227295,1.9616602659225464,1.974124550819397,1.9300050735473633,1.8672051429748535,1.7717231512069702,1.790016531944275,1.8070263862609863,1.7336769104003906,1.7183152437210083,1.7312949895858765
4178,Siz benim odamda yatarsınız.,2.0202817916870117,1.6802008152008057,1.789735198020935,1.4385123252868652,1.4656230211257935,1.515931248664856,1.4712553024291992,1.3418941497802734,1.3596773147583008,1.3217397928237915,1.3663032054901123
4179,Kimse sana zarar vermeyecek.,1.3590105772018433,1.1754705905914307,1.2406224012374878,0.9456327557563782,0.9801937937736511,1.0034465789794922,0.9792247414588928,0.8885618448257446,0.8527607321739197,0.8431398868560791,0.8240969181060791
4180,-Bir anlaşma yaptık!,1.9829941987991333,1.83576500415802,1.789952039718628,1.7085373401641846,1.740997552871704,1.619432806968689,1.6194654703140259,1.5894136428833008,1.6010715961456299,1.5324692726135254,1.468878149986267
4181,"Ve anlaşılabilir şekilde, çekicilik ve karizma birdenbire önem kazandı.",2.005437135696411,1.762877345085144,1.9157580137252808,1.6723299026489258,1.6415071487426758,1.6090080738067627,1.536874771118164,1.5182905197143555,1.4895228147506714,1.4627052545547485,1.4772604703903198
4182,(Alkışlar) Geçenlerde gördüğüm bir manşet aklıma geldi: ''Eğitim: Büyük ayrım.'',2.1244962215423584,1.8348498344421387,1.7918742895126343,1.6956056356430054,1.6000994443893433,1.6697503328323364,1.5520193576812744,1.5246362686157227,1.5186647176742554,1.512994647026062,1.5136181116104126
4183,Seni görmek çok güzel.,1.2359867095947266,1.1118279695510864,1.0895370244979858,1.0304936170578003,1.0068827867507935,0.926330029964447,0.8333821892738342,0.7271460890769958,0.656588077545166,0.6701558828353882,0.6674963235855103
4184,iz 7: Bütün Rise Up — TRIP LEE - RƏSMİ SITE,3.8517186641693115,3.8033313751220703,3.8988001346588135,3.9595799446105957,3.8537392616271973,3.5531718730926514,3.7094638347625732,3.5500564575195312,3.559082508087158,3.555795907974243,3.492784261703491
4185,İndirimsiz Fiyat,2.270533561706543,2.0978968143463135,2.0473124980926514,1.9041922092437744,1.8468934297561646,2.025625228881836,1.9642846584320068,2.1054861545562744,2.0305111408233643,2.0179004669189453,1.9443905353546143
4186,Niçin bizi seçmelisiniz?,1.9816967248916626,1.6296746730804443,1.6678801774978638,1.6382842063903809,1.551214575767517,1.6878058910369873,1.5136518478393555,1.4686306715011597,1.4616655111312866,1.4405605792999268,1.420016884803772
4187,"Bazıları da, ‹‹Bu Mesihtir›› diyorlardı. Başkaları ise, ‹‹Olamaz! Mesih Celileden mi gelecek?›› dediler.",1.8769458532333374,1.7837862968444824,1.7642840147018433,1.7119066715240479,1.6052159070968628,1.6538071632385254,1.6272729635238647,1.5965646505355835,1.5894136428833008,1.5384058952331543,1.5066367387771606
4188,Aklından ne geçiyor?,1.9082834720611572,1.5589351654052734,1.593738317489624,1.450749158859253,1.3457306623458862,1.1836209297180176,1.1393074989318848,0.8838148713111877,0.9713538885116577,0.8810621500015259,0.8879478573799133
4189,Uyumam.,3.2594363689422607,3.263655185699463,3.6492481231689453,3.1890625953674316,3.409425735473633,3.3405487537384033,3.5344972610473633,3.268707752227783,3.1677651405334473,3.206810474395752,3.244270086288452
4190,"Google Piksel XL satın almak isterseniz, Ben online alışveriş Fastcardtech öneriyor. Onlar güvenilir servis ve web üzerinde en düşük fiyatlarla sunuyoruz, Dünya çapında ücretsiz kargo ile. Kendi web sitesini ziyaret etmek aşağıdaki başlığı tıklayın:",1.845751166343689,1.492555856704712,1.411704182624817,1.222248911857605,1.1830650568008423,1.0457934141159058,0.9451783895492554,0.7635946869850159,0.7075996398925781,0.6718838214874268,0.5856561064720154
4191,Deli olduğumu düşünüyorsundur.,1.28180992603302,1.0616111755371094,0.9584818482398987,1.0305103063583374,0.9625877141952515,0.9973888397216797,0.9541648030281067,1.0132222175598145,0.933708906173706,0.924052357673645,0.8960365056991577
4192,"Öyleyse, iyi olan bana ölüm mü getirdi? Kesinlikle hayır! Ama günah, günah olarak tanınsın diye, iyi olanın aracılığıyla bana ölüm getiriyordu. Öyle ki, buyruk aracılığıyla günahın ne denli günahlı olduğu anlaşılsın.",1.7897906303405762,1.6028270721435547,1.6231021881103516,1.6177681684494019,1.4935506582260132,1.5075196027755737,1.4545027017593384,1.4647271633148193,1.445534110069275,1.3968241214752197,1.3879992961883545
4193,Burada görmek için hiçbir şey yok.,1.0977340936660767,1.0020825862884521,0.9702240228652954,0.8711382150650024,1.0310418605804443,0.914695143699646,0.9746188521385193,0.8381853103637695,0.8515587449073792,0.82598477602005,0.8144948482513428
4194,Her şey yolunda.,1.6056468486785889,1.1551055908203125,1.10377037525177,0.8859692811965942,1.0494736433029175,0.8657501339912415,0.8412011861801147,0.8680058717727661,0.8249551653862,0.8404881358146667,0.8347566723823547
4195,"Hepsi hayret içinde kaldı. ‹‹Bu nasıl bir adam ki, rüzgar da göl de Onun sözünü dinliyor?›› dediler.",1.708802342414856,1.5926384925842285,1.6671334505081177,1.5061436891555786,1.4215106964111328,1.4568904638290405,1.4239118099212646,1.4260340929031372,1.4424731731414795,1.443310260772705,1.4185996055603027
4196,Hiç kimsenin evet diyeceğini zannetmiyorum.,1.7308855056762695,1.3507981300354004,1.3330034017562866,1.2826277017593384,1.2356058359146118,1.1855722665786743,1.118295431137085,1.3212394714355469,1.1412091255187988,1.150999665260315,1.1187454462051392
4197,"Rab İsanın sonsuza dek övülecek olan Tanrısı ve Babası biliyor ki, yalan söylemiyorum.",1.7659943103790283,1.65041184425354,1.6291472911834717,1.5318586826324463,1.513198733329773,1.4656705856323242,1.3912278413772583,1.4107670783996582,1.476833701133728,1.4363102912902832,1.361892819404602
4198,"Şimdi yüreğim sıkılıyor, ne diyeyim? ‹Baba, beni bu saatten kurtar› mı diyeyim? Ama ben bu amaç için bu saate geldim.",1.9639467000961304,1.8208446502685547,1.8566092252731323,1.868920087814331,1.7133044004440308,1.6935368776321411,1.5823190212249756,1.6176570653915405,1.5197968482971191,1.525797724723816,1.4763269424438477
4199,Gelişmiş bireyci ülkelerde dünyanın diğer bölgelerine göre daha fazla intihar görülmektedir.,1.4997836351394653,1.2953780889511108,1.3593645095825195,1.2745792865753174,1.2301266193389893,1.2441655397415161,1.1776825189590454,1.1847236156463623,1.2434097528457642,1.1700226068496704,1.1519970893859863
4200,"Yüreği temiz olanlar için her şey temizdir, ama yüreği kirli olanlar ve imansızlar için hiçbir şey temiz değildir. Çünkü onların zihinleri de vicdanları da kirlenmiştir.",1.7366993427276611,1.563822627067566,1.6361676454544067,1.5539320707321167,1.466059923171997,1.4103082418441772,1.3941307067871094,1.3852063417434692,1.3658084869384766,1.3360470533370972,1.299999713897705
4201,Wikiwon 2017 © _ Softstribe tarafından Ücretsiz WordPress tesisatları,2.7293803691864014,2.3367905616760254,2.5152087211608887,2.3788561820983887,2.508080005645752,2.35137677192688,2.3938422203063965,2.377882242202759,2.506209135055542,2.4937801361083984,2.394315719604492
4202,- Seni çok seviyorum.,1.1577982902526855,0.9688753485679626,1.0408670902252197,1.0957616567611694,0.9062793254852295,0.9802443385124207,0.8995840549468994,0.9026797413825989,0.8702999353408813,0.8740501403808594,0.8582057952880859
4203,"(Gülüşmeler) ""Ederi ne kadar?""",1.6456258296966553,1.628466010093689,1.7030069828033447,1.8724809885025024,1.6902945041656494,1.6233980655670166,1.5236660242080688,1.462891936302185,1.598380208015442,1.5417941808700562,1.475470781326294
4204,Hiç olmadığı kadar sevildiğinizi hissedecek ve taktir edileceksiniz ve arkadaşlarınız ve tanıdıklarınızla tekrar bağlantı kuracaksınız yıllardır haber almadıklarınız.,1.4986730813980103,1.3898991346359253,1.3927003145217896,1.4058398008346558,1.3549542427062988,1.2633686065673828,1.2736948728561401,1.140192985534668,1.1532282829284668,1.126176118850708,1.1104624271392822
4205,"Bundan dolayı, bence bu bir problem.",1.7462515830993652,1.435102939605713,1.4674181938171387,1.3782018423080444,1.2657909393310547,1.3892003297805786,1.2109761238098145,1.2910783290863037,1.168639063835144,1.173003911972046,1.152115821838379
4206,Bu çok iyi bir soru.,1.391560673713684,1.3569306135177612,1.466346025466919,1.2673252820968628,1.2293469905853271,1.1008280515670776,1.15812087059021,1.1398983001708984,1.1025722026824951,1.1031150817871094,1.0783073902130127
4207,Arabadan uzaklaş.,1.9157986640930176,1.6908947229385376,1.78561532497406,1.518589973449707,1.4339555501937866,1.4664944410324097,1.4112731218338013,1.3736786842346191,1.3554420471191406,1.299860954284668,1.256523847579956
4208,Gitmemiz lazım.,1.268782615661621,1.2548354864120483,1.0913954973220825,1.1659808158874512,1.1342926025390625,1.0784192085266113,1.1760921478271484,1.1108872890472412,1.107325553894043,1.1151820421218872,1.1222366094589233
4209,"Ve bir tanesi şöyle yazdı: ""Durum ümitsiz. Nokta.",2.335035800933838,2.09328031539917,2.1957430839538574,2.0861589908599854,1.9730457067489624,1.9114305973052979,1.8685797452926636,1.7529891729354858,1.692672610282898,1.7365672588348389,1.7331430912017822
4210,Geri dönmem lazım.,1.2150287628173828,1.136093258857727,1.0845903158187866,0.9940444231033325,0.9427745938301086,0.9921214580535889,0.9350512623786926,0.939083456993103,0.9703267812728882,0.9478034377098083,0.9456908702850342
4211,"Ve işte üç tane mutluluk sentezleyen adam. ""Fiziksel, finansal, duygusal, zihinsel ve diğer yönlerimle",2.3146066665649414,2.0549538135528564,1.9185616970062256,1.8567832708358765,1.735341191291809,1.763198733329773,1.7673592567443848,1.6813650131225586,1.6887377500534058,1.6013269424438477,1.6172277927398682
4212,"Ve fotoğraf makinesiyle bir fotoğraf çektiğinizde, süreç deklanşöre bastığınızda biter.",2.014469623565674,2.020200252532959,1.95875883102417,1.8074654340744019,1.8232868909835815,1.6898847818374634,1.6107040643692017,1.565482497215271,1.434631586074829,1.4244364500045776,1.4457989931106567
4213,"Çok inandırıcı hikayeler anlatıyoruz, hafifçe omuzlarımızı silkiyoruz.",1.7597025632858276,1.7564022541046143,1.804340124130249,1.6724069118499756,1.5199187994003296,1.4832638502120972,1.5795228481292725,1.5002695322036743,1.5044087171554565,1.4877432584762573,1.464686632156372
4214,"O zaman birçok kişi imandan sapacak, birbirlerini ele verecek ve birbirlerinden nefret edecekler.",1.7496286630630493,1.5316869020462036,1.6622602939605713,1.547103762626648,1.4340986013412476,1.3116083145141602,1.3011317253112793,1.2533936500549316,1.2626656293869019,1.291084885597229,1.2282254695892334
4215,"Yürekleri araştıran Tanrı, Ruhun düşüncesinin ne olduğunu bilir. Çünkü Ruh, Tanrının isteği uyarınca kutsallar için aracılık eder.",1.5641543865203857,1.4427815675735474,1.4360636472702026,1.3752179145812988,1.2827410697937012,1.3230634927749634,1.2823115587234497,1.2054307460784912,1.2344859838485718,1.246180534362793,1.2028734683990479
4216,Belki insanlar ve yaratıcı bilinmezlik arasındaki ilişkiyi açıklayacak daha eski görüşlere geri dönebiliriz.,1.5895721912384033,1.4418973922729492,1.4110784530639648,1.3279757499694824,1.226646065711975,1.1979361772537231,1.2222251892089844,1.2334442138671875,1.2127840518951416,1.180237889289856,1.17229425907135
4217,"Dördüncü olarak, sizin çok iyi bildiğinizi sandığınız bir şeyi farklı bir açıdan bakarak yazdığını farkedersiniz.",1.4756730794906616,1.2922146320343018,1.2925410270690918,1.1501907110214233,1.1244595050811768,1.1576038599014282,1.1474202871322632,1.1434178352355957,1.084428071975708,1.0897539854049683,1.0843487977981567
4218,"Ama İsa elinden tutup kaldırınca, çocuk ayağa kalktı.",2.0984303951263428,1.6810318231582642,1.8131872415542603,1.776487946510315,1.6752179861068726,1.6858611106872559,1.5686389207839966,1.4307501316070557,1.4420762062072754,1.457460641860962,1.4412033557891846
4219,- Ne kadar?,1.2549444437026978,1.4106396436691284,1.7482694387435913,1.846362590789795,1.608877420425415,1.478348970413208,1.5303841829299927,1.4206584692001343,1.7297782897949219,1.5207505226135254,1.5612252950668335
4220,Çok net göremiyorsanız da endişelenmenize gerek yok.,1.528558611869812,1.3305314779281616,1.3912867307662964,1.2620002031326294,1.2009073495864868,1.2002898454666138,1.1756417751312256,1.1581662893295288,1.0814388990402222,1.1181306838989258,1.1058679819107056
4221,İsa Erihaya yaklaşırken kör bir adam yol kenarında oturmuş dileniyordu.,2.201002359390259,1.930922269821167,1.8874791860580444,1.8764764070510864,1.7631746530532837,1.6220613718032837,1.7607327699661255,1.6733839511871338,1.5386818647384644,1.5746040344238281,1.5836817026138306
4222,Ardından bu iki kişiye kura çektirdiler; kura Mattiya'ya düştü. Böylelikle Mattiya on bir elçiye katıldı.,2.3288936614990234,2.2295279502868652,2.247868776321411,2.024805784225464,2.0009419918060303,1.9874858856201172,2.014986991882324,1.9910701513290405,2.0316314697265625,1.9589616060256958,1.913115382194519
4223,Resmi sayfa: KeePass,3.758143901824951,3.934117078781128,3.4962475299835205,3.1924984455108643,3.5829544067382812,3.2079999446868896,3.3293302059173584,3.2358829975128174,3.0405991077423096,2.8912267684936523,2.953714370727539
4224,İşte size bir işaret: Kundağa sarılmış ve yemlikte yatan bir bebek bulacaksınız.››,2.1443862915039062,1.9264907836914062,1.9010167121887207,1.8128082752227783,1.7417011260986328,1.8063222169876099,1.7008544206619263,1.6411163806915283,1.6709225177764893,1.6442453861236572,1.6216859817504883
4225,"Yemek saati gelince İsa, elçileriyle birlikte sofraya oturdu ve onlara şöyle dedi: ‹‹Ben acı çekmeden önce bu Fısıh yemeğini sizinle birlikte yemeyi çok arzulamıştım.",1.8663291931152344,1.582440733909607,1.6297519207000732,1.491950511932373,1.4858909845352173,1.4179428815841675,1.3665454387664795,1.384108066558838,1.3222765922546387,1.3506526947021484,1.3325538635253906
4226,"Yahuda dışarı çıkınca İsa, ‹‹İnsanoğlu şimdi yüceltildi›› dedi. ‹‹Tanrı da Onda yüceltildi.",1.6847975254058838,1.4933547973632812,1.3951913118362427,1.261860966682434,1.3756847381591797,1.4110666513442993,1.3110671043395996,1.3403024673461914,1.3284955024719238,1.3688105344772339,1.3405115604400635
4227,her şey standarttır.,1.774625301361084,1.7794420719146729,1.726665735244751,1.651240348815918,1.8076950311660767,1.7884427309036255,1.6822566986083984,1.8325793743133545,1.6208157539367676,1.6895133256912231,1.675813913345337
4228,"(Kahkahalar) ""Ama blogunu okuyorum ve plak şirketinden nefret ettiğini biliyorum.",1.5721349716186523,1.4860862493515015,1.468220829963684,1.4973276853561401,1.4082177877426147,1.3886046409606934,1.3951060771942139,1.3573310375213623,1.3651199340820312,1.318254828453064,1.301983118057251
4229,"Ve bence trajedinin bize mesajı budur ve çok çok önemli olmasının nedeni de, sanıyorum.",1.9642201662063599,1.664988398551941,1.6497344970703125,1.5196433067321777,1.4510891437530518,1.511688232421875,1.4312961101531982,1.4113836288452148,1.4096953868865967,1.3690201044082642,1.368537187576294
4230,"Yahya, ‹‹Size buyrulandan çok vergi almayın›› dedi.",2.2895636558532715,2.101126194000244,2.136284112930298,2.02911639213562,2.0661988258361816,1.9751447439193726,1.969598412513733,1.9083704948425293,1.8981587886810303,1.8340638875961304,1.7685359716415405
4231,Katılmak 52 diğer aboneler,2.441936492919922,2.256962776184082,2.142609119415283,2.034292697906494,2.0882298946380615,1.9396206140518188,2.0981099605560303,2.055696487426758,1.901175618171692,1.9575964212417603,1.9508540630340576
4232,"Taşlandılar, testereyle biçildiler, kılıçtan geçirilip öldürüldüler. Koyun postu, keçi derisi içinde dolaştılar, yoksulluk çektiler, sıkıntılara uğradılar, baskı gördüler.",1.9809671640396118,1.7286070585250854,1.7528533935546875,1.5969682931900024,1.5573310852050781,1.5458283424377441,1.452855110168457,1.3751485347747803,1.3999699354171753,1.375301718711853,1.382368803024292
4233,"İnsanın düşüncelerini, insanın içindeki ruhundan başka kim bilebilir? Bunun gibi, Tanrının düşüncelerini de Tanrının Ruhundan başkası bilemez.",1.6116846799850464,1.4213876724243164,1.3954781293869019,1.3446476459503174,1.3246616125106812,1.3315788507461548,1.2331753969192505,1.2240580320358276,1.1950483322143555,1.1629161834716797,1.128108263015747
4234,Size bir örnek vereyim.,1.6931164264678955,1.2603511810302734,1.3320163488388062,1.1599857807159424,1.0037171840667725,0.9389187097549438,0.9608960151672363,0.9008769989013672,0.8748265504837036,0.8196345567703247,0.830852210521698
4235,"Çünkü, ‹‹Işık karanlıktan parlayacak›› diyen Tanrı, İsa Mesihin yüzünde parlayan kendi yüceliğini tanımamızdan doğan ışığı bize vermek için yüreklerimizi aydınlattı.",1.742828130722046,1.654832363128662,1.6811810731887817,1.5552701950073242,1.5517961978912354,1.5106834173202515,1.4799724817276,1.3952821493148804,1.377848505973816,1.4197412729263306,1.385568618774414
4236,- Bunu söyleyemem.,1.2169159650802612,1.159975528717041,1.232696771621704,1.2167060375213623,1.141640543937683,1.1500933170318604,1.0420407056808472,1.0558397769927979,1.1115212440490723,1.0432404279708862,1.036212682723999
4237,Ve bir çoğu bunu doğum kontrolü olmadan yaptı.,1.8142437934875488,1.7791590690612793,1.7808705568313599,1.792221188545227,1.5993388891220093,1.6918402910232544,1.5359408855438232,1.4951660633087158,1.5307948589324951,1.488953709602356,1.4687765836715698
4238,Bu mektubu okuduğunuzda Mesih sırrını nasıl kavradığımı anlayabilirsiniz.,1.670901894569397,1.380449652671814,1.5538122653961182,1.463282585144043,1.4539833068847656,1.3841701745986938,1.3402471542358398,1.3169255256652832,1.293334722518921,1.3195680379867554,1.3008371591567993
4239,"Kendine ve öğretine dikkat et, bu yolda yürümeye devam et. Çünkü bunu yapmakla hem kendini hem seni dinleyenleri kurtaracaksın.",1.6484562158584595,1.58266019821167,1.5531500577926636,1.6012872457504272,1.4366158246994019,1.460234522819519,1.4210869073867798,1.3581783771514893,1.400559902191162,1.395336389541626,1.3687125444412231
4240,Son dönemde 2000'den fazla Amerikalı ile bir araştırma yaptım ve ortalama seçim sayısı normal bir Amerikalının normal bir günde yaklaşık olarak 70.,1.5683794021606445,1.435494065284729,1.5515546798706055,1.4068845510482788,1.3967021703720093,1.3585230112075806,1.2385387420654297,1.2229052782058716,1.2240395545959473,1.2031608819961548,1.1694432497024536
4241,Bu da neyin nesi?,2.0793769359588623,2.0501253604888916,2.1345770359039307,1.7351659536361694,1.6191273927688599,1.3936586380004883,1.4480760097503662,1.1331613063812256,1.2047710418701172,1.1562796831130981,1.0934127569198608
4242,"Size doğrusunu söyleyeyim, siz ağlayıp yas tutacaksınız, dünya ise sevinecektir. Kederleneceksiniz, ama kederiniz sevince dönüşecek.",1.9235883951187134,1.7816040515899658,1.6807323694229126,1.7528129816055298,1.5837899446487427,1.5854965448379517,1.6197171211242676,1.5938332080841064,1.5407053232192993,1.5134717226028442,1.4904983043670654
4243,Her şey yolunda.,1.605647087097168,1.1551055908203125,1.10377037525177,0.8859692811965942,1.0494736433029175,0.8657501339912415,0.8412011861801147,0.8680058717727661,0.8249551653862,0.8404881358146667,0.8347567319869995
4244,"Bence bu bulgular son derecede önemli ve güçlü, ve birçok insana yeni umutlar ve seçim olanakları sağlıyor.",1.7617778778076172,1.6213184595108032,1.6298155784606934,1.4454411268234253,1.4874296188354492,1.4808294773101807,1.3904750347137451,1.4159462451934814,1.4317482709884644,1.3793405294418335,1.380012035369873
4245,Ben bir domuzum,2.4807658195495605,1.9670404195785522,2.1782007217407227,1.8490444421768188,1.7814537286758423,1.7320449352264404,1.7953799962997437,1.6838988065719604,1.5729258060455322,1.5465776920318604,1.5363911390304565
4246,‘Çocuklar için Kutsal Kitap’ Uygulaması Hakkında,1.6979824304580688,1.5942202806472778,1.581719994544983,1.7347451448440552,1.5745683908462524,1.6402709484100342,1.5205872058868408,1.4438114166259766,1.4013992547988892,1.4052809476852417,1.3417651653289795
4247,Yalnız mısınız?,1.2472776174545288,1.2034142017364502,1.2725566625595093,1.0420814752578735,1.0719356536865234,1.1119638681411743,1.0294408798217773,1.1361799240112305,1.0791709423065186,0.9260648488998413,1.030561923980713
4248,"Kardeşimiz Apollosa gelince, kardeşlerle birlikte size gelmesi için ona çok ricada bulundum, ama şimdilik gelmeye hiç de istekli değil. Fırsat bulunca gelecek.",1.8754185438156128,1.763626217842102,1.8554463386535645,1.771239161491394,1.717961311340332,1.73576819896698,1.7046178579330444,1.6281707286834717,1.6410589218139648,1.654003381729126,1.6687251329421997
4249,"Hangi eve girerseniz, kentten ayrılıncaya dek orada kalın.",2.127457857131958,1.8716074228286743,1.9157330989837646,1.7573070526123047,1.5206910371780396,1.5273761749267578,1.5716943740844727,1.3811675310134888,1.4999867677688599,1.479385256767273,1.4570730924606323
4250,"Eğer kullanıcılara tür olmasını istiyorsanız, Eğer arama sayfalarına doğrudan onlara rehberlik edebilir. Bu bağlantıda, Bizim en popüler tren yolları bulacaksınız – https://www.saveatrain.com/routes_sitemap.xml. Eğer İngilizce açılış sayfalarına ilişkin bağlantılar İçinde, ama biz de var https://www.saveatrain.com/it_routes_sitemap.xml, ve / fr / veya nl ve daha dillere / değiştirebilirsiniz.",1.884198546409607,1.2592356204986572,1.1799430847167969,0.9595118165016174,0.8670223355293274,0.5395680069923401,0.385361909866333,0.4102220833301544,0.21944651007652283,0.1806812286376953,0.17423932254314423
4251,"diyorlar hepsi, ""O çocuk gitti""",2.613069534301758,2.3054001331329346,2.428642511367798,2.314016819000244,2.149409055709839,2.277631998062134,2.27390193939209,2.108276844024658,2.295515775680542,2.2314984798431396,2.1966733932495117
4252,Her çocuğun okulda süt içme hakkı var.,2.129284143447876,1.8735954761505127,1.7604825496673584,1.8818302154541016,1.6856979131698608,1.7113059759140015,1.5978039503097534,1.5556080341339111,1.5846606492996216,1.5976004600524902,1.5518878698349
4253,Ve hastayı kalça nakli ameliyatına yönlendirdiniz.,2.0783863067626953,1.8306843042373657,2.053048610687256,1.9554674625396729,1.8968958854675293,1.898004412651062,1.782601237297058,1.698553204536438,1.624480128288269,1.679505705833435,1.6499485969543457
